Handle,Design code (product.metafields.custom.design_code),Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Compare At Price,Variant Price,Image Src,Image Position,Image Alt Text,Product Category,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Status,IGI certificate number (product.metafields.custom.igi_certificate_number),IGI certificate (product.metafields.custom.igi_certificate),Price Breakdown slt (product.metafields.custom.price_breakdown_slt),Discount savings (product.metafields.custom.discount_savings),Offer text (product.metafields.custom.offer_text),Metal color (product.metafields.custom.metal_color),Diamond pcs (product.metafields.custom.diamond_pcs),Stone pcs (product.metafields.custom.stone_pcs)
RG0000120,SET00248-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000120_2.jpg,2,Pear Ruby Curved Diamond Ring,,,,,,,,,,,,,,,
RG0000120,SET00248-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000120_3.jpg,3,Pear Ruby Curved Diamond Ring,,,,,,,,,,,,,,,
RG0000120,SET00248-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000120_4.jpg,4,Pear Ruby Curved Diamond Ring,,,,,,,,,,,,,,,
RG0000120,SET00248-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000120_5.jpg,5,Pear Ruby Curved Diamond Ring,,,,,,,,,,,,,,,
RG0000120,SET00248-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000120_6.png,6,Pear Ruby Curved Diamond Ring,,,,,,,,,,,,,,,
BR0000256,BG002033,Yellow Gold Open Floral Diamond Bangle,"Blooming with elegance, this 18K yellow gold bangle features three bold open-petal flowers with diamond-studded hexagonal centres and delicate pavé diamond outlines, connected by graceful leaf motifs and resting on a slim polished band. A nature-inspired statement piece that brings a garden's beauty to the wrist. Stunning for weddings, festive occasions, and anniversary celebrations. A gift that speaks of romance and artistry in every detail. Gift her the beauty of blossoms — gift this today.",Cavora World Ecom,Bracelets,"Bracelets, 18KT Yellow Gold",TRUE,Title,Default Title,BR0000256,9.863,1,171901,136481,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000256_1.png,1,Yellow Gold Open Floral Diamond Bangle,Apparel & Accessories > Jewelry > Bracelets,shopify,continue,manual,TRUE,TRUE,active,60J2882025,https://api.igi.org/viewpdf.php?r=60J2882025,"{""subtotal"":{""net"":""₹132505.83"",""gross"":""₹166894.43""},""making"":{""net"":""₹0.00"",""gross"":""₹26630.10""},""grandtotal"":{""net"":""₹136481"",""gross"":""₹171901""},""metals"":[{""gross"":""₹109230.33"",""net"":""₹109230.33"",""wt"":""9.810 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹3975"",""diamonds"":[{""gross"":""₹23718.00"",""wt"":""0.201 ct"",""name"":""H-I/SI RD - 49 pcs"",""net"":""₹17788.50""},{""gross"":""₹7316.00"",""wt"":""0.062 ct"",""name"":""H-I/HI-SI RD - 6 pcs"",""net"":""₹5487.00""}]}",20.60%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,55 pcs,
BR0000256,BG002033,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000256_2.jpg,2,Yellow Gold Open Floral Diamond Bangle,,,,,,,,,,,,,,,
BR0000256,BG002033,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000256_3.jpg,3,Yellow Gold Open Floral Diamond Bangle,,,,,,,,,,,,,,,
BR0000256,BG002033,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000256_4.png,4,Yellow Gold Open Floral Diamond Bangle,,,,,,,,,,,,,,,
BR0000256,BG002033,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/BR0000256_5.png,5,Yellow Gold Open Floral Diamond Bangle,,,,,,,,,,,,,,,
BR0000256,BG002033,,,,,,,,,,,,,,https://cdn.shopify.com/videos/c/o/v/f23217eeae2e4b6195c466ec74fa2db6.mp4,6,Yellow Gold Open Floral Diamond Bangle,,,,,,,,,,,,,,,
PD00135,PD015879,Rose Gold Quatrefoil Cross Diamond Pendant,"Timeless and meaningful — this elegant 14K rose gold quatrefoil pendant features a stunning pavé diamond cross design within flowing loops. The warm rose gold tone adds feminine charm while the brilliant diamonds provide luxurious sparkle. This symbolic piece represents faith, luck, and protection, making it perfect for daily wear or special occasions. An elegant expression of love and grace, ideal for marking unforgettable memories.",Cavora World Ecom,Pendant,"Pendant, 14KT Rose Gold",TRUE,Title,Default Title,PD00135,1.05,1,23591,17193,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_1.jpg,1,Rose Gold Quatrefoil Cross Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,39J3241725,https://api.igi.org/viewpdf.php?r=39J3241725,"{""subtotal"":{""net"":""₹16691.55"",""gross"":""₹22903.55""},""making"":{""net"":""₹0.00"",""gross"":""₹3675.00""},""grandtotal"":{""net"":""₹17193"",""gross"":""₹23591""},""metals"":[{""gross"":""₹9080.55"",""net"":""₹9080.55"",""wt"":""1.033 g"",""name"":""14KT Rose Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹501"",""diamonds"":[{""gross"":""₹8378.00"",""wt"":""0.071 ct"",""name"":""H-I/SI RD - 16 pcs"",""net"":""₹6283.50""},{""gross"":""₹1770.00"",""wt"":""0.015 ct"",""name"":""H-I/HI-SI RD - 1 pcs"",""net"":""₹1327.50""}]}",27.12%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Rose Gold,17 pcs,
PD00135,PD015879,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_2.jpg,2,Rose Gold Quatrefoil Cross Diamond Pendant,,,,,,,,,,,,,,,
PD00135,PD015879,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_3.jpg,3,Rose Gold Quatrefoil Cross Diamond Pendant,,,,,,,,,,,,,,,
PD00135,PD015879,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_4.jpg,4,Rose Gold Quatrefoil Cross Diamond Pendant,,,,,,,,,,,,,,,
PD00135,PD015879,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_5.jpg,5,Rose Gold Quatrefoil Cross Diamond Pendant,,,,,,,,,,,,,,,
PD00135,PD015879,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00135_6.png,6,Rose Gold Quatrefoil Cross Diamond Pendant,,,,,,,,,,,,,,,
RG0000843,SET00224-RG,White Gold Ruby Open Teardrop Halo Ring,"Vivid, passionate, and timeless — this 14K white gold ring features a striking marquise-cut ruby in a sleek bezel setting, floating inside an open teardrop halo of pavé-set diamonds. The bold red ruby against sparkling white diamonds creates an unforgettable combination. Perfect for engagements, anniversaries, and festive gifting. An elegant expression of love and grace, ideal for marking life's most precious moments.",Cavora World Ecom,Rings,"Rings, 14KT White Gold",TRUE,Title,Default Title,RG0000843,1.855,1,45926,33466,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_1.jpg,1,White Gold Ruby Open Teardrop Halo Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,39J3243425,https://api.igi.org/viewpdf.php?r=39J3243425,"{""subtotal"":{""net"":""₹32490.77"",""gross"":""₹44588.27""},""making"":{""net"":""₹0.00"",""gross"":""₹6492.50""},""grandtotal"":{""net"":""₹33466"",""gross"":""₹45926""},""metals"":[{""gross"":""₹15523.97"",""net"":""₹15523.97"",""wt"":""1.766 g"",""name"":""14KT White Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹975"",""diamonds"":[{""gross"":""₹151.80"",""wt"":""0.253 ct"",""name"":""GEN/C MIX MARQUISE - 1 pcs"",""net"":""₹151.80""},{""gross"":""₹22420.00"",""wt"":""0.190 ct"",""name"":""H-I/SI RD - 24 pcs"",""net"":""₹16815.00""}]}",27.13%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT White Gold,24 pcs,1 pcs
RG0000843,SET00224-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_2.jpg,2,White Gold Ruby Open Teardrop Halo Ring,,,,,,,,,,,,,,,
RG0000843,SET00224-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_3.jpg,3,White Gold Ruby Open Teardrop Halo Ring,,,,,,,,,,,,,,,
RG0000843,SET00224-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_4.jpg,4,White Gold Ruby Open Teardrop Halo Ring,,,,,,,,,,,,,,,
RG0000843,SET00224-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_5.jpg,5,White Gold Ruby Open Teardrop Halo Ring,,,,,,,,,,,,,,,
RG0000843,SET00224-RG,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000843_6.png,6,White Gold Ruby Open Teardrop Halo Ring,,,,,,,,,,,,,,,
RG0001002,RG022013,Yellow Gold Men's Diamond Link Band Ring,"Understated power meets precise craftsmanship in this 18K yellow gold men's band ring. A row of sparkling round diamonds is elegantly set within a channel along the centre of a bold geometric link design, creating a piece that is both strong and sophisticated. The perfect wedding band or anniversary gift for the man who leads with quiet confidence and appreciates jewellery that reflects his character impeccably.",Cavora World Ecom,Rings,"Rings, 18KT Yellow Gold",TRUE,Title,Default Title,RG0001002,5.43,1,92281,73382,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_1.png,1,Yellow Gold Men's Diamond Link Band Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,34J7898425,https://api.igi.org/viewpdf.php?r=34J7898425,"{""subtotal"":{""net"":""₹71244.96"",""gross"":""₹89593.46""},""making"":{""net"":""₹0.00"",""gross"":""₹14661.00""},""grandtotal"":{""net"":""₹73382"",""gross"":""₹92281""},""metals"":[{""gross"":""₹60182.46"",""net"":""₹60182.46"",""wt"":""5.405 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹2137"",""diamonds"":[{""gross"":""₹14750.00"",""wt"":""0.125 ct"",""name"":""H-I/HI-SI RD - 10 pcs"",""net"":""₹11062.50""}]}",20.48%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,10 pcs,
RG0001002,RG022013,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_2.jpg,2,Yellow Gold Men's Diamond Link Band Ring,,,,,,,,,,,,,,,
RG0001002,RG022013,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_3.jpg,3,Yellow Gold Men's Diamond Link Band Ring,,,,,,,,,,,,,,,
RG0001002,RG022013,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_4.png,4,Yellow Gold Men's Diamond Link Band Ring,,,,,,,,,,,,,,,
RG0001002,RG022013,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_5.png,5,Yellow Gold Men's Diamond Link Band Ring,,,,,,,,,,,,,,,
RG0001002,RG022013,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0001002_6.png,6,Yellow Gold Men's Diamond Link Band Ring,,,,,,,,,,,,,,,
RG0000274,RG024293,Infinity Twist Diamond Band Ring 14K Yellow Gold,"Elegant and symbolic, this 14K yellow gold band ring features a wide polished shank with a graceful infinity-twist diamond channel running across the centre. The seamless flow of sparkling round diamonds creates a fluid, continuous line of brilliance. A beautiful ring for weddings, anniversaries, or as a couple's ring. Gift it as a timeless symbol of forever love and an unbreakable bond between two souls.",Cavora World Ecom,Rings,"Rings, 14KT Yellow Gold",TRUE,Title,Default Title,RG0000274,3.938,1,71750,54418,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_1.png,1,Infinity Twist Diamond Band Ring 14K Yellow Gold,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,,,"{""subtotal"":{""net"":""₹52832.67"",""gross"":""₹69660.27""},""making"":{""net"":""₹0.00"",""gross"":""₹10632.60""},""grandtotal"":{""net"":""₹54418"",""gross"":""₹71750""},""metals"":[{""gross"":""₹34247.67"",""net"":""₹34247.67"",""wt"":""3.896 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹1585"",""diamonds"":[{""gross"":""₹24780.00"",""wt"":""0.210 ct"",""name"":""H-I/SI RD - 26 pcs"",""net"":""₹18585.00""}]}",24.16%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,26 pcs,
RG0000274,RG024293,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_2.jpg,2,Infinity Twist Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000274,RG024293,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_3.jpg,3,Infinity Twist Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000274,RG024293,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_4.png,4,Infinity Twist Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000274,RG024293,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_5.png,5,Infinity Twist Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
RG0000274,RG024293,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000274_6.png,6,Infinity Twist Diamond Band Ring 14K Yellow Gold,,,,,,,,,,,,,,,
ER00116,SET00248-ER,White Gold Sapphire Diamond Circle Stud Earrings,"Modern and minimalist, these 18K white gold and rose gold stud earrings feature an organic swirling design combining circular and teardrop shapes. Completely pavé-set with diamonds, they catch and reflect light beautifully. The two-tone metal combination adds contemporary sophistication to this versatile design. Perfect for everyday elegance or special moments, these studs complement both fusion and Western attire effortlessly.",Cavora World Ecom,Earring,"Earring, 14KT White Gold",TRUE,Title,Default Title,ER00116,1.481,1,33185,24108,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_1.jpg,1,White Gold Sapphire Diamond Circle Stud Earrings,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,36J8392025,https://api.igi.org/viewpdf.php?r=36J8392025,"{""subtotal"":{""net"":""₹23406.48"",""gross"":""₹32218.48""},""making"":{""net"":""₹0.00"",""gross"":""₹5183.50""},""grandtotal"":{""net"":""₹24108"",""gross"":""₹33185""},""metals"":[{""gross"":""₹12376.98"",""net"":""₹12376.98"",""wt"":""1.408 g"",""name"":""14KT White Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹702"",""diamonds"":[{""gross"":""₹144.00"",""wt"":""0.240 ct"",""name"":""GEN/C MIX OVAL - 2 pcs"",""net"":""₹144.00""},{""gross"":""₹14514.00"",""wt"":""0.123 ct"",""name"":""H-I/SI RD - 34 pcs"",""net"":""₹10885.50""}]}",27.35%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT White Gold,34 pcs,2 pcs
ER00116,SET00248-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_2.jpg,2,White Gold Sapphire Diamond Circle Stud Earrings,,,,,,,,,,,,,,,
ER00116,SET00248-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_3.jpg,3,White Gold Sapphire Diamond Circle Stud Earrings,,,,,,,,,,,,,,,
ER00116,SET00248-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_4.jpg,4,White Gold Sapphire Diamond Circle Stud Earrings,,,,,,,,,,,,,,,
ER00116,SET00248-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_5.png,5,White Gold Sapphire Diamond Circle Stud Earrings,,,,,,,,,,,,,,,
ER00116,SET00248-ER,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/ER00116_6.png,6,White Gold Sapphire Diamond Circle Stud Earrings,,,,,,,,,,,,,,,
PD00281,PD015872,Yellow Gold Mermaid Ruby Heart Diamond Pendant,"Enchanting and playful, this 14K yellow gold pendant features an adorable mermaid character adorned with sparkling pavé diamonds, holding a vibrant heart-shaped ruby gemstone. The whimsical design captures imagination and joy, combining intricate craftsmanship with colorful elegance. The two-tone gold detailing adds depth and dimension. Perfect for gifting to someone who loves the ocean, fantasy, or unique jewelry with personality.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00281,1.426,1,29881,21702,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_1.jpg,1,Yellow Gold Mermaid Ruby Heart Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,40J0204925,https://api.igi.org/viewpdf.php?r=40J0204925,"{""subtotal"":{""net"":""₹21070.43"",""gross"":""₹29011.43""},""making"":{""net"":""₹0.00"",""gross"":""₹4991.00""},""grandtotal"":{""net"":""₹21702"",""gross"":""₹29881""},""metals"":[{""gross"":""₹12148.43"",""net"":""₹12148.43"",""wt"":""1.382 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹632"",""diamonds"":[{""gross"":""₹72.00"",""wt"":""0.120 ct"",""name"":""/ HEART - 1 pcs"",""net"":""₹72.00""},{""gross"":""₹11800.00"",""wt"":""0.100 ct"",""name"":""H-I/SI RD - 26 pcs"",""net"":""₹8850.00""}]}",27.37%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,26 pcs,1 pcs
PD00281,PD015872,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_2.jpg,2,Yellow Gold Mermaid Ruby Heart Diamond Pendant,,,,,,,,,,,,,,,
PD00281,PD015872,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_3.jpg,3,Yellow Gold Mermaid Ruby Heart Diamond Pendant,,,,,,,,,,,,,,,
PD00281,PD015872,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_4.jpg,4,Yellow Gold Mermaid Ruby Heart Diamond Pendant,,,,,,,,,,,,,,,
PD00281,PD015872,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_5.jpg,5,Yellow Gold Mermaid Ruby Heart Diamond Pendant,,,,,,,,,,,,,,,
PD00281,PD015872,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00281_6.png,6,Yellow Gold Mermaid Ruby Heart Diamond Pendant,,,,,,,,,,,,,,,
PD00279,PD015863,Yellow Gold Diamond Hamsa Hand Pendant,"Sacred and stunning, this 14K yellow and white gold Hamsa pendant blends spiritual symbolism with fine diamond craftsmanship. Brilliant diamonds are set in the finger channels and eye motif, radiating protection and positive energy. The polished gold body is both bold and graceful. Worn on a delicate gold chain, it makes a profoundly meaningful gift for loved ones at festivals, housewarmings, new beginnings, or any moment that calls for blessings and beauty.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00279,1.063,1,20762,15076,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_1.jpg,1,Yellow Gold Diamond Hamsa Hand Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,39J3235125,https://api.igi.org/viewpdf.php?r=39J3235125,"{""subtotal"":{""net"":""₹14637.29"",""gross"":""₹20157.29""},""making"":{""net"":""₹0.00"",""gross"":""₹3720.50""},""grandtotal"":{""net"":""₹15076"",""gross"":""₹20762""},""metals"":[{""gross"":""₹9238.79"",""net"":""₹9238.79"",""wt"":""1.051 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹439"",""diamonds"":[{""gross"":""₹7198.00"",""wt"":""0.061 ct"",""name"":""H-I/SI RD - 13 pcs"",""net"":""₹5398.50""}]}",27.39%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,13 pcs,
PD00279,PD015863,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_2.jpg,2,Yellow Gold Diamond Hamsa Hand Pendant,,,,,,,,,,,,,,,
PD00279,PD015863,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_3.jpg,3,Yellow Gold Diamond Hamsa Hand Pendant,,,,,,,,,,,,,,,
PD00279,PD015863,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_4.jpg,4,Yellow Gold Diamond Hamsa Hand Pendant,,,,,,,,,,,,,,,
PD00279,PD015863,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_5.jpg,5,Yellow Gold Diamond Hamsa Hand Pendant,,,,,,,,,,,,,,,
PD00279,PD015863,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00279_6.png,6,Yellow Gold Diamond Hamsa Hand Pendant,,,,,,,,,,,,,,,
RG0000981,RG022857-A,Yellow Gold Pear Cut Cluster Diamond Ring,"Dazzling and distinctly luxurious — this 18K yellow gold ring features an extraordinary cluster of pear-cut diamonds set in a starburst arrangement above a split shank band. The brilliant pear-shaped diamonds radiate outward like petals, creating a captivating floral effect. A truly show-stopping ring for bold, confident women who love jewellery that commands attention. An unforgettable gift for engagements, anniversaries, or milestone birthdays.",Cavora World Ecom,Rings,"Rings, 18KT Yellow Gold",TRUE,Title,Default Title,RG0000981,1.918,1,71244,53542,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_1.png,1,Yellow Gold Pear Cut Cluster Diamond Ring,Apparel & Accessories > Jewelry > Rings,shopify,continue,manual,TRUE,TRUE,active,35J6131325,https://api.igi.org/viewpdf.php?r=35J6131325,"{""subtotal"":{""net"":""₹51983.09"",""gross"":""₹69168.59""},""making"":{""net"":""₹0.00"",""gross"":""₹6713.00""},""grandtotal"":{""net"":""₹53542"",""gross"":""₹71244""},""metals"":[{""gross"":""₹20565.59"",""net"":""₹20565.59"",""wt"":""1.847 g"",""name"":""18KT Yellow Gold"",""rate"":""₹11134.59/g""}],""tax"":""₹1559"",""diamonds"":[{""gross"":""₹8850.00"",""wt"":""0.075 ct"",""name"":""H-I/SI  - 1 pcs"",""net"":""₹6637.50""},{""gross"":""₹33040.00"",""wt"":""0.280 ct"",""name"":""H-I/SI  - 6 pcs"",""net"":""₹24780.00""}]}",24.85%,Flat 25% OFF on Diamonds + Zero Making Charges,18KT Yellow Gold,7 pcs,
RG0000981,RG022857-A,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_2.jpg,2,Yellow Gold Pear Cut Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000981,RG022857-A,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_3.jpg,3,Yellow Gold Pear Cut Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000981,RG022857-A,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_4.png,4,Yellow Gold Pear Cut Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000981,RG022857-A,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_5.png,5,Yellow Gold Pear Cut Cluster Diamond Ring,,,,,,,,,,,,,,,
RG0000981,RG022857-A,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/RG0000981_6.png,6,Yellow Gold Pear Cut Cluster Diamond Ring,,,,,,,,,,,,,,,
PD00615,SET00238-PD,Rose Gold Spiral Diamond Pendant,"Romantic and captivating, this 18K rose gold necklace features a stunning design with delicate scalloped crescent motifs adorned with brilliant pavé diamonds, interspersed with solitaire diamond accents. The graceful fan-shaped arcs create flowing movement and feminine elegance along the neckline. The warm rose gold tone enhances the romantic appeal while the sparkling diamonds add timeless luxury.",Cavora World Ecom,Pendant,"Pendant, 14KT Yellow Gold",TRUE,Title,Default Title,PD00615,2.411,1,97258,73111,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_1.jpg,1,Rose Gold Spiral Diamond Pendant,Apparel & Accessories > Jewelry > Earrings,shopify,continue,manual,TRUE,TRUE,active,38J4620725,https://api.igi.org/viewpdf.php?r=38J4620725,"{""subtotal"":{""net"":""₹70981.92"",""gross"":""₹94424.62""},""making"":{""net"":""₹0.00"",""gross"":""₹6509.70""},""grandtotal"":{""net"":""₹73111"",""gross"":""₹97258""},""metals"":[{""gross"":""₹20182.92"",""net"":""₹20182.92"",""wt"":""2.296 g"",""name"":""14KT Yellow Gold"",""rate"":""₹8790.47/g""}],""tax"":""₹2129"",""diamonds"":[{""gross"":""₹46610.00"",""wt"":""0.395 ct"",""name"":""H-I/SI RD - 62 pcs"",""net"":""₹34957.50""},{""gross"":""₹21122.00"",""wt"":""0.179 ct"",""name"":""H-I/HI-SI RD - 11 pcs"",""net"":""₹15841.50""}]}",24.83%,Flat 25% OFF on Diamonds + Zero Making Charges,14KT Yellow Gold,73 pcs,
PD00615,SET00238-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_2.jpg,2,Rose Gold Spiral Diamond Pendant,,,,,,,,,,,,,,,
PD00615,SET00238-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_3.jpg,3,Rose Gold Spiral Diamond Pendant,,,,,,,,,,,,,,,
PD00615,SET00238-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_4.jpg,4,Rose Gold Spiral Diamond Pendant,,,,,,,,,,,,,,,
PD00615,SET00238-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_5.jpg,5,Rose Gold Spiral Diamond Pendant,,,,,,,,,,,,,,,
PD00615,SET00238-PD,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0937/6579/6122/files/PD00615_6.png,6,Rose Gold Spiral Diamond Pendant,,,,,,,,,,,,,,,
